Case ID;Activity;Resource;Start Timestamp;Complete Timestamp;Variant;Variant index;defectFixed;defectType;numberRepairs;phoneType
514;Register;System;1970/01/12 13:12:00.000;1970/01/12 13:12:00.000;Variant 3;3;;;;
514;Analyze Defect;Tester6;1970/01/12 13:12:00.000;1970/01/12 13:18:00.000;Variant 3;3;;6;;T1
514;Repair (Simple);SolverS3;1970/01/12 13:28:00.000;1970/01/12 13:39:00.000;Variant 3;3;;;;
514;Test Repair;Tester6;1970/01/12 13:39:00.000;1970/01/12 13:47:00.000;Variant 3;3;true;;1;
514;Inform User;System;1970/01/12 13:47:00.000;1970/01/12 13:47:00.000;Variant 3;3;;;;
514;Archive Repair;System;1970/01/12 13:56:00.000;1970/01/12 13:56:00.000;Variant 3;3;true;;1;
515;Register;System;1970/01/12 13:50:00.000;1970/01/12 13:50:00.000;Variant 3;3;;;;
515;Analyze Defect;Tester1;1970/01/12 13:50:00.000;1970/01/12 13:59:00.000;Variant 3;3;;1;;T3
515;Repair (Simple);SolverS3;1970/01/12 14:21:00.000;1970/01/12 14:39:00.000;Variant 3;3;;;;
515;Test Repair;Tester2;1970/01/12 14:39:00.000;1970/01/12 14:45:00.000;Variant 3;3;true;;1;
515;Inform User;System;1970/01/12 14:46:00.000;1970/01/12 14:46:00.000;Variant 3;3;;;;
515;Archive Repair;System;1970/01/12 14:53:00.000;1970/01/12 14:53:00.000;Variant 3;3;true;;1;
516;Register;System;1970/01/12 08:20:00.000;1970/01/12 08:20:00.000;Variant 1;1;;;;
516;Analyze Defect;Tester2;1970/01/12 08:20:00.000;1970/01/12 08:25:00.000;Variant 1;1;;6;;T3
516;Repair (Complex);SolverC1;1970/01/12 08:32:00.000;1970/01/12 08:52:00.000;Variant 1;1;;;;
516;Inform User;System;1970/01/12 08:47:00.000;1970/01/12 08:47:00.000;Variant 1;1;;;;
516;Test Repair;Tester6;1970/01/12 08:52:00.000;1970/01/12 08:58:00.000;Variant 1;1;true;;0;
516;Archive Repair;System;1970/01/12 09:05:00.000;1970/01/12 09:05:00.000;Variant 1;1;true;;0;
517;Register;System;1970/01/11 14:45:00.000;1970/01/11 14:45:00.000;Variant 11;11;;;;
517;Analyze Defect;Tester1;1970/01/11 14:45:00.000;1970/01/11 14:52:00.000;Variant 11;11;;4;;T1
517;Repair (Simple);SolverS1;1970/01/11 15:00:00.000;1970/01/11 15:07:00.000;Variant 11;11;;;;
517;Test Repair;Tester5;1970/01/11 15:07:00.000;1970/01/11 15:13:00.000;Variant 11;11;false;;1;
517;Restart Repair;System;1970/01/11 15:20:00.000;1970/01/11 15:20:00.000;Variant 11;11;;;;
517;Repair (Simple);SolverS2;1970/01/11 15:20:00.000;1970/01/11 15:25:00.000;Variant 11;11;;;;
517;Test Repair;Tester6;1970/01/11 15:25:00.000;1970/01/11 15:33:00.000;Variant 11;11;true;;2;
517;Inform User;System;1970/01/11 15:42:00.000;1970/01/11 15:42:00.000;Variant 11;11;;;;
517;Archive Repair;System;1970/01/11 15:42:00.000;1970/01/11 15:42:00.000;Variant 11;11;true;;2;
518;Register;System;1970/01/12 02:25:00.000;1970/01/12 02:25:00.000;Variant 3;3;;;;
518;Analyze Defect;Tester5;1970/01/12 02:25:00.000;1970/01/12 02:31:00.000;Variant 3;3;;2;;T2
518;Repair (Simple);SolverS2;1970/01/12 02:33:00.000;1970/01/12 02:42:00.000;Variant 3;3;;;;
518;Test Repair;Tester4;1970/01/12 02:42:00.000;1970/01/12 02:47:00.000;Variant 3;3;true;;1;
518;Inform User;System;1970/01/12 03:18:00.000;1970/01/12 03:18:00.000;Variant 3;3;;;;
518;Archive Repair;System;1970/01/12 03:18:00.000;1970/01/12 03:18:00.000;Variant 3;3;true;;1;
519;Register;System;1970/01/11 16:36:00.000;1970/01/11 16:36:00.000;Variant 1;1;;;;
519;Analyze Defect;Tester4;1970/01/11 16:36:00.000;1970/01/11 16:45:00.000;Variant 1;1;;6;;T3
519;Repair (Complex);SolverC3;1970/01/11 17:00:00.000;1970/01/11 17:46:00.000;Variant 1;1;;;;
519;Inform User;System;1970/01/11 17:10:00.000;1970/01/11 17:10:00.000;Variant 1;1;;;;
519;Test Repair;Tester6;1970/01/11 17:46:00.000;1970/01/11 17:52:00.000;Variant 1;1;true;;0;
519;Archive Repair;System;1970/01/11 18:02:00.000;1970/01/11 18:02:00.000;Variant 1;1;true;;0;
52;Register;System;1970/01/02 16:08:00.000;1970/01/02 16:08:00.000;Variant 3;3;;;;
52;Analyze Defect;Tester2;1970/01/02 16:08:00.000;1970/01/02 16:15:00.000;Variant 3;3;;5;;T1
52;Repair (Simple);SolverS3;1970/01/02 16:26:00.000;1970/01/02 16:43:00.000;Variant 3;3;;;;
52;Test Repair;Tester4;1970/01/02 16:43:00.000;1970/01/02 16:51:00.000;Variant 3;3;true;;1;
52;Inform User;System;1970/01/02 16:58:00.000;1970/01/02 16:58:00.000;Variant 3;3;;;;
52;Archive Repair;System;1970/01/02 17:00:00.000;1970/01/02 17:00:00.000;Variant 3;3;true;;1;
520;Register;System;1970/01/11 14:10:00.000;1970/01/11 14:10:00.000;Variant 3;3;;;;
520;Analyze Defect;Tester6;1970/01/11 14:10:00.000;1970/01/11 14:20:00.000;Variant 3;3;;2;;T1
520;Repair (Simple);SolverS3;1970/01/11 14:31:00.000;1970/01/11 14:49:00.000;Variant 3;3;;;;
520;Test Repair;Tester3;1970/01/11 14:49:00.000;1970/01/11 14:59:00.000;Variant 3;3;true;;1;
520;Inform User;System;1970/01/11 15:02:00.000;1970/01/11 15:02:00.000;Variant 3;3;;;;
520;Archive Repair;System;1970/01/11 15:08:00.000;1970/01/11 15:08:00.000;Variant 3;3;true;;1;
521;Register;System;1970/01/12 02:44:00.000;1970/01/12 02:44:00.000;Variant 3;3;;;;
521;Analyze Defect;Tester3;1970/01/12 02:44:00.000;1970/01/12 02:54:00.000;Variant 3;3;;3;;T1
521;Repair (Simple);SolverS3;1970/01/12 02:57:00.000;1970/01/12 03:13:00.000;Variant 3;3;;;;
521;Test Repair;Tester4;1970/01/12 03:13:00.000;1970/01/12 03:19:00.000;Variant 3;3;true;;1;
521;Inform User;System;1970/01/12 03:19:00.000;1970/01/12 03:19:00.000;Variant 3;3;;;;
521;Archive Repair;System;1970/01/12 03:26:00.000;1970/01/12 03:26:00.000;Variant 3;3;true;;1;
522;Register;System;1970/01/12 08:50:00.000;1970/01/12 08:50:00.000;Variant 3;3;;;;
522;Analyze Defect;Tester4;1970/01/12 08:50:00.000;1970/01/12 09:00:00.000;Variant 3;3;;1;;T2
522;Repair (Simple);SolverS3;1970/01/12 09:07:00.000;1970/01/12 09:22:00.000;Variant 3;3;;;;
522;Test Repair;Tester1;1970/01/12 09:22:00.000;1970/01/12 09:27:00.000;Variant 3;3;true;;1;
522;Inform User;System;1970/01/12 09:24:00.000;1970/01/12 09:24:00.000;Variant 3;3;;;;
522;Archive Repair;System;1970/01/12 09:36:00.000;1970/01/12 09:36:00.000;Variant 3;3;true;;1;
523;Register;System;1970/01/12 02:35:00.000;1970/01/12 02:35:00.000;Variant 2;2;;;;
523;Analyze Defect;Tester1;1970/01/12 02:35:00.000;1970/01/12 02:41:00.000;Variant 2;2;;5;;T1
523;Repair (Complex);SolverC1;1970/01/12 02:43:00.000;1970/01/12 02:56:00.000;Variant 2;2;;;;
523;Test Repair;Tester5;1970/01/12 02:56:00.000;1970/01/12 03:06:00.000;Variant 2;2;true;;0;
523;Inform User;System;1970/01/12 03:10:00.000;1970/01/12 03:10:00.000;Variant 2;2;;;;
523;Archive Repair;System;1970/01/12 03:14:00.000;1970/01/12 03:14:00.000;Variant 2;2;true;;0;
524;Register;System;1970/01/12 18:04:00.000;1970/01/12 18:04:00.000;Variant 17;17;;;;
524;Analyze Defect;Tester6;1970/01/12 18:04:00.000;1970/01/12 18:10:00.000;Variant 17;17;;1;;T3
524;Inform User;System;1970/01/12 18:28:00.000;1970/01/12 18:28:00.000;Variant 17;17;;;;
524;Repair (Simple);SolverS1;1970/01/12 18:40:00.000;1970/01/12 18:45:00.000;Variant 17;17;;;;
524;Test Repair;Tester5;1970/01/12 18:45:00.000;1970/01/12 18:54:00.000;Variant 17;17;false;;1;
524;Restart Repair;System;1970/01/12 19:00:00.000;1970/01/12 19:00:00.000;Variant 17;17;;;;
524;Repair (Simple);SolverS3;1970/01/12 19:00:00.000;1970/01/12 19:13:00.000;Variant 17;17;;;;
524;Test Repair;Tester2;1970/01/12 19:13:00.000;1970/01/12 19:23:00.000;Variant 17;17;true;;2;
524;Archive Repair;System;1970/01/12 19:33:00.000;1970/01/12 19:33:00.000;Variant 17;17;true;;2;
525;Register;System;1970/01/11 22:58:00.000;1970/01/11 22:58:00.000;Variant 14;14;;;;
525;Analyze Defect;Tester5;1970/01/11 22:58:00.000;1970/01/11 23:06:00.000;Variant 14;14;;1;;T3
525;Repair (Simple);SolverS1;1970/01/11 23:18:00.000;1970/01/11 23:23:00.000;Variant 14;14;;;;
525;Test Repair;Tester5;1970/01/11 23:23:00.000;1970/01/11 23:32:00.000;Variant 14;14;false;;1;
525;Restart Repair;System;1970/01/11 23:40:00.000;1970/01/11 23:40:00.000;Variant 14;14;;;;
525;Repair (Simple);SolverS1;1970/01/11 23:40:00.000;1970/01/11 23:47:00.000;Variant 14;14;;;;
525;Test Repair;Tester5;1970/01/11 23:47:00.000;1970/01/11 23:52:00.000;Variant 14;14;false;;2;
525;Inform User;System;1970/01/11 23:54:00.000;1970/01/11 23:54:00.000;Variant 14;14;;;;
525;Restart Repair;System;1970/01/12 00:02:00.000;1970/01/12 00:02:00.000;Variant 14;14;;;;
525;Repair (Simple);SolverS1;1970/01/12 00:02:00.000;1970/01/12 00:09:00.000;Variant 14;14;;;;
525;Test Repair;Tester2;1970/01/12 00:09:00.000;1970/01/12 00:15:00.000;Variant 14;14;false;;3;
525;Archive Repair;System;1970/01/12 00:21:00.000;1970/01/12 00:21:00.000;Variant 14;14;false;;3;
526;Register;System;1970/01/12 12:28:00.000;1970/01/12 12:28:00.000;Variant 4;4;;;;
526;Analyze Defect;Tester5;1970/01/12 12:28:00.000;1970/01/12 12:33:00.000;Variant 4;4;;10;;T3
526;Inform User;System;1970/01/12 12:51:00.000;1970/01/12 12:51:00.000;Variant 4;4;;;;
526;Repair (Complex);SolverC2;1970/01/12 12:54:00.000;1970/01/12 13:07:00.000;Variant 4;4;;;;
526;Test Repair;Tester1;1970/01/12 13:07:00.000;1970/01/12 13:12:00.000;Variant 4;4;true;;0;
526;Archive Repair;System;1970/01/12 13:19:00.000;1970/01/12 13:19:00.000;Variant 4;4;true;;0;
527;Register;System;1970/01/12 10:55:00.000;1970/01/12 10:55:00.000;Variant 1;1;;;;
527;Analyze Defect;Tester1;1970/01/12 10:55:00.000;1970/01/12 11:01:00.000;Variant 1;1;;5;;T3
527;Repair (Complex);SolverC1;1970/01/12 11:29:00.000;1970/01/12 11:45:00.000;Variant 1;1;;;;
527;Inform User;System;1970/01/12 11:43:00.000;1970/01/12 11:43:00.000;Variant 1;1;;;;
527;Test Repair;Tester6;1970/01/12 11:45:00.000;1970/01/12 11:52:00.000;Variant 1;1;true;;0;
527;Archive Repair;System;1970/01/12 11:59:00.000;1970/01/12 11:59:00.000;Variant 1;1;true;;0;
528;Register;System;1970/01/12 14:46:00.000;1970/01/12 14:46:00.000;Variant 2;2;;;;
528;Analyze Defect;Tester4;1970/01/12 14:46:00.000;1970/01/12 14:51:00.000;Variant 2;2;;8;;T1
528;Repair (Complex);SolverC1;1970/01/12 15:06:00.000;1970/01/12 15:24:00.000;Variant 2;2;;;;
528;Test Repair;Tester4;1970/01/12 15:24:00.000;1970/01/12 15:29:00.000;Variant 2;2;true;;0;
528;Inform User;System;1970/01/12 15:37:00.000;1970/01/12 15:37:00.000;Variant 2;2;;;;
528;Archive Repair;System;1970/01/12 15:37:00.000;1970/01/12 15:37:00.000;Variant 2;2;true;;0;
529;Register;System;1970/01/13 02:01:00.000;1970/01/13 02:01:00.000;Variant 2;2;;;;
529;Analyze Defect;Tester2;1970/01/13 02:01:00.000;1970/01/13 02:11:00.000;Variant 2;2;;9;;T1
529;Repair (Complex);SolverC2;1970/01/13 02:31:00.000;1970/01/13 02:42:00.000;Variant 2;2;;;;
529;Test Repair;Tester2;1970/01/13 02:42:00.000;1970/01/13 02:48:00.000;Variant 2;2;true;;0;
529;Inform User;System;1970/01/13 02:50:00.000;1970/01/13 02:50:00.000;Variant 2;2;;;;
529;Archive Repair;System;1970/01/13 02:54:00.000;1970/01/13 02:54:00.000;Variant 2;2;true;;0;
53;Register;System;1970/01/02 14:06:00.000;1970/01/02 14:06:00.000;Variant 2;2;;;;
53;Analyze Defect;Tester3;1970/01/02 14:06:00.000;1970/01/02 14:12:00.000;Variant 2;2;;8;;T2
53;Repair (Complex);SolverC1;1970/01/02 14:25:00.000;1970/01/02 14:44:00.000;Variant 2;2;;;;
53;Test Repair;Tester3;1970/01/02 14:44:00.000;1970/01/02 14:52:00.000;Variant 2;2;true;;0;
53;Inform User;System;1970/01/02 15:02:00.000;1970/01/02 15:02:00.000;Variant 2;2;;;;
53;Archive Repair;System;1970/01/02 15:02:00.000;1970/01/02 15:02:00.000;Variant 2;2;true;;0;
530;Register;System;1970/01/11 22:47:00.000;1970/01/11 22:47:00.000;Variant 3;3;;;;
530;Analyze Defect;Tester6;1970/01/11 22:47:00.000;1970/01/11 22:57:00.000;Variant 3;3;;4;;T2
530;Repair (Simple);SolverS3;1970/01/11 23:01:00.000;1970/01/11 23:15:00.000;Variant 3;3;;;;
530;Test Repair;Tester2;1970/01/11 23:15:00.000;1970/01/11 23:25:00.000;Variant 3;3;true;;1;
530;Inform User;System;1970/01/11 23:40:00.000;1970/01/11 23:40:00.000;Variant 3;3;;;;
530;Archive Repair;System;1970/01/11 23:40:00.000;1970/01/11 23:40:00.000;Variant 3;3;true;;1;
531;Register;System;1970/01/13 00:59:00.000;1970/01/13 00:59:00.000;Variant 11;11;;;;
531;Analyze Defect;Tester5;1970/01/13 00:59:00.000;1970/01/13 01:09:00.000;Variant 11;11;;4;;T3
531;Repair (Simple);SolverS1;1970/01/13 01:16:00.000;1970/01/13 01:22:00.000;Variant 11;11;;;;
531;Test Repair;Tester5;1970/01/13 01:22:00.000;1970/01/13 01:28:00.000;Variant 11;11;false;;1;
531;Restart Repair;System;1970/01/13 01:34:00.000;1970/01/13 01:34:00.000;Variant 11;11;;;;
531;Repair (Simple);SolverS2;1970/01/13 01:34:00.000;1970/01/13 01:43:00.000;Variant 11;11;;;;
531;Test Repair;Tester3;1970/01/13 01:43:00.000;1970/01/13 01:49:00.000;Variant 11;11;true;;2;
531;Inform User;System;1970/01/13 01:49:00.000;1970/01/13 01:49:00.000;Variant 11;11;;;;
531;Archive Repair;System;1970/01/13 01:58:00.000;1970/01/13 01:58:00.000;Variant 11;11;true;;2;
532;Register;System;1970/01/12 17:57:00.000;1970/01/12 17:57:00.000;Variant 5;5;;;;
532;Analyze Defect;Tester2;1970/01/12 17:57:00.000;1970/01/12 18:07:00.000;Variant 5;5;;1;;T1
532;Repair (Simple);SolverS2;1970/01/12 18:18:00.000;1970/01/12 18:30:00.000;Variant 5;5;;;;
532;Inform User;System;1970/01/12 18:25:00.000;1970/01/12 18:25:00.000;Variant 5;5;;;;
532;Test Repair;Tester3;1970/01/12 18:30:00.000;1970/01/12 18:36:00.000;Variant 5;5;true;;1;
532;Archive Repair;System;1970/01/12 18:44:00.000;1970/01/12 18:44:00.000;Variant 5;5;true;;1;
533;Register;System;1970/01/12 03:14:00.000;1970/01/12 03:14:00.000;Variant 2;2;;;;
533;Analyze Defect;Tester5;1970/01/12 03:14:00.000;1970/01/12 03:22:00.000;Variant 2;2;;10;;T1
533;Repair (Complex);SolverC1;1970/01/12 03:25:00.000;1970/01/12 03:42:00.000;Variant 2;2;;;;
533;Test Repair;Tester5;1970/01/12 03:42:00.000;1970/01/12 03:51:00.000;Variant 2;2;true;;0;
533;Inform User;System;1970/01/12 03:55:00.000;1970/01/12 03:55:00.000;Variant 2;2;;;;
533;Archive Repair;System;1970/01/12 04:01:00.000;1970/01/12 04:01:00.000;Variant 2;2;true;;0;
534;Register;System;1970/01/13 06:10:00.000;1970/01/13 06:10:00.000;Variant 8;8;;;;
534;Analyze Defect;Tester4;1970/01/13 06:10:00.000;1970/01/13 06:20:00.000;Variant 8;8;;1;;T1
534;Repair (Simple);SolverS1;1970/01/13 06:27:00.000;1970/01/13 06:34:00.000;Variant 8;8;;;;
534;Test Repair;Tester6;1970/01/13 06:34:00.000;1970/01/13 06:42:00.000;Variant 8;8;false;;1;
534;Restart Repair;System;1970/01/13 06:52:00.000;1970/01/13 06:52:00.000;Variant 8;8;;;;
534;Repair (Simple);SolverS3;1970/01/13 06:52:00.000;1970/01/13 07:09:00.000;Variant 8;8;;;;
534;Inform User;System;1970/01/13 07:02:00.000;1970/01/13 07:02:00.000;Variant 8;8;;;;
534;Test Repair;Tester3;1970/01/13 07:09:00.000;1970/01/13 07:17:00.000;Variant 8;8;true;;2;
534;Archive Repair;System;1970/01/13 07:24:00.000;1970/01/13 07:24:00.000;Variant 8;8;true;;2;
535;Register;System;1970/01/11 23:32:00.000;1970/01/11 23:32:00.000;Variant 2;2;;;;
535;Analyze Defect;Tester1;1970/01/11 23:32:00.000;1970/01/11 23:37:00.000;Variant 2;2;;9;;T2
535;Repair (Complex);SolverC1;1970/01/12 00:04:00.000;1970/01/12 00:16:00.000;Variant 2;2;;;;
535;Test Repair;Tester1;1970/01/12 00:16:00.000;1970/01/12 00:25:00.000;Variant 2;2;true;;0;
535;Inform User;System;1970/01/12 00:18:00.000;1970/01/12 00:18:00.000;Variant 2;2;;;;
535;Archive Repair;System;1970/01/12 00:33:00.000;1970/01/12 00:33:00.000;Variant 2;2;true;;0;
536;Register;System;1970/01/12 09:45:00.000;1970/01/12 09:45:00.000;Variant 1;1;;;;
536;Analyze Defect;Tester3;1970/01/12 09:45:00.000;1970/01/12 09:53:00.000;Variant 1;1;;10;;T1
536;Repair (Complex);SolverC2;1970/01/12 09:59:00.000;1970/01/12 10:17:00.000;Variant 1;1;;;;
536;Inform User;System;1970/01/12 10:16:00.000;1970/01/12 10:16:00.000;Variant 1;1;;;;
536;Test Repair;Tester5;1970/01/12 10:17:00.000;1970/01/12 10:25:00.000;Variant 1;1;true;;0;
536;Archive Repair;System;1970/01/12 10:30:00.000;1970/01/12 10:30:00.000;Variant 1;1;true;;0;
537;Register;System;1970/01/13 04:17:00.000;1970/01/13 04:17:00.000;Variant 4;4;;;;
537;Analyze Defect;Tester4;1970/01/13 04:17:00.000;1970/01/13 04:23:00.000;Variant 4;4;;10;;T2
537;Inform User;System;1970/01/13 04:44:00.000;1970/01/13 04:44:00.000;Variant 4;4;;;;
537;Repair (Complex);SolverC3;1970/01/13 04:48:00.000;1970/01/13 05:30:00.000;Variant 4;4;;;;
537;Test Repair;Tester5;1970/01/13 05:30:00.000;1970/01/13 05:39:00.000;Variant 4;4;true;;0;
537;Archive Repair;System;1970/01/13 05:45:00.000;1970/01/13 05:45:00.000;Variant 4;4;true;;0;
538;Register;System;1970/01/13 04:34:00.000;1970/01/13 04:34:00.000;Variant 1;1;;;;
538;Analyze Defect;Tester6;1970/01/13 04:34:00.000;1970/01/13 04:42:00.000;Variant 1;1;;7;;T2
538;Repair (Complex);SolverC1;1970/01/13 04:59:00.000;1970/01/13 05:09:00.000;Variant 1;1;;;;
538;Inform User;System;1970/01/13 05:01:00.000;1970/01/13 05:01:00.000;Variant 1;1;;;;
538;Test Repair;Tester1;1970/01/13 05:09:00.000;1970/01/13 05:18:00.000;Variant 1;1;true;;0;
538;Archive Repair;System;1970/01/13 05:26:00.000;1970/01/13 05:26:00.000;Variant 1;1;true;;0;
539;Register;System;1970/01/12 03:03:00.000;1970/01/12 03:03:00.000;Variant 15;15;;;;
539;Analyze Defect;Tester3;1970/01/12 03:03:00.000;1970/01/12 03:13:00.000;Variant 15;15;;10;;T1
539;Repair (Complex);SolverC2;1970/01/12 03:19:00.000;1970/01/12 03:32:00.000;Variant 15;15;;;;
539;Inform User;System;1970/01/12 03:31:00.000;1970/01/12 03:31:00.000;Variant 15;15;;;;
539;Test Repair;Tester4;1970/01/12 03:32:00.000;1970/01/12 03:38:00.000;Variant 15;15;false;;0;
539;Restart Repair;System;1970/01/12 03:45:00.000;1970/01/12 03:45:00.000;Variant 15;15;;;;
539;Repair (Complex);SolverC3;1970/01/12 03:45:00.000;1970/01/12 04:32:00.000;Variant 15;15;;;;
539;Test Repair;Tester1;1970/01/12 04:32:00.000;1970/01/12 04:40:00.000;Variant 15;15;true;;0;
539;Archive Repair;System;1970/01/12 04:46:00.000;1970/01/12 04:46:00.000;Variant 15;15;true;;0;
54;Register;System;1970/01/03 02:17:00.000;1970/01/03 02:17:00.000;Variant 1;1;;;;
54;Analyze Defect;Tester4;1970/01/03 02:17:00.000;1970/01/03 02:24:00.000;Variant 1;1;;9;;T2
54;Repair (Complex);SolverC3;1970/01/03 02:29:00.000;1970/01/03 03:14:00.000;Variant 1;1;;;;
54;Inform User;System;1970/01/03 02:49:00.000;1970/01/03 02:49:00.000;Variant 1;1;;;;
54;Test Repair;Tester5;1970/01/03 03:14:00.000;1970/01/03 03:23:00.000;Variant 1;1;true;;0;
54;Archive Repair;System;1970/01/03 03:28:00.000;1970/01/03 03:28:00.000;Variant 1;1;true;;0;
540;Register;System;1970/01/13 12:07:00.000;1970/01/13 12:07:00.000;Variant 1;1;;;;
540;Analyze Defect;Tester3;1970/01/13 12:07:00.000;1970/01/13 12:12:00.000;Variant 1;1;;10;;T2
540;Repair (Complex);SolverC3;1970/01/13 12:20:00.000;1970/01/13 13:03:00.000;Variant 1;1;;;;
540;Inform User;System;1970/01/13 12:58:00.000;1970/01/13 12:58:00.000;Variant 1;1;;;;
540;Test Repair;Tester1;1970/01/13 13:03:00.000;1970/01/13 13:11:00.000;Variant 1;1;true;;0;
540;Archive Repair;System;1970/01/13 13:16:00.000;1970/01/13 13:16:00.000;Variant 1;1;true;;0;
541;Register;System;1970/01/13 03:22:00.000;1970/01/13 03:22:00.000;Variant 7;7;;;;
541;Analyze Defect;Tester4;1970/01/13 03:22:00.000;1970/01/13 03:30:00.000;Variant 7;7;;3;;T1
541;Repair (Simple);SolverS2;1970/01/13 03:56:00.000;1970/01/13 04:08:00.000;Variant 7;7;;;;
541;Test Repair;Tester1;1970/01/13 04:08:00.000;1970/01/13 04:14:00.000;Variant 7;7;false;;1;
541;Inform User;System;1970/01/13 04:17:00.000;1970/01/13 04:17:00.000;Variant 7;7;;;;
541;Restart Repair;System;1970/01/13 04:23:00.000;1970/01/13 04:23:00.000;Variant 7;7;;;;
541;Repair (Simple);SolverS3;1970/01/13 04:23:00.000;1970/01/13 04:37:00.000;Variant 7;7;;;;
541;Test Repair;Tester2;1970/01/13 04:37:00.000;1970/01/13 04:42:00.000;Variant 7;7;true;;2;
541;Archive Repair;System;1970/01/13 04:48:00.000;1970/01/13 04:48:00.000;Variant 7;7;true;;2;
542;Register;System;1970/01/12 15:57:00.000;1970/01/12 15:57:00.000;Variant 1;1;;;;
542;Analyze Defect;Tester5;1970/01/12 15:57:00.000;1970/01/12 16:03:00.000;Variant 1;1;;10;;T2
542;Repair (Complex);SolverC3;1970/01/12 16:05:00.000;1970/01/12 16:48:00.000;Variant 1;1;;;;
542;Inform User;System;1970/01/12 16:32:00.000;1970/01/12 16:32:00.000;Variant 1;1;;;;
542;Test Repair;Tester2;1970/01/12 16:48:00.000;1970/01/12 16:58:00.000;Variant 1;1;true;;0;
542;Archive Repair;System;1970/01/12 17:07:00.000;1970/01/12 17:07:00.000;Variant 1;1;true;;0;
543;Register;System;1970/01/12 06:32:00.000;1970/01/12 06:32:00.000;Variant 11;11;;;;
543;Analyze Defect;Tester4;1970/01/12 06:32:00.000;1970/01/12 06:38:00.000;Variant 11;11;;6;;T3
543;Repair (Simple);SolverS2;1970/01/12 06:42:00.000;1970/01/12 06:47:00.000;Variant 11;11;;;;
543;Test Repair;Tester2;1970/01/12 06:47:00.000;1970/01/12 06:53:00.000;Variant 11;11;false;;1;
543;Restart Repair;System;1970/01/12 06:59:00.000;1970/01/12 06:59:00.000;Variant 11;11;;;;
543;Repair (Simple);SolverS3;1970/01/12 06:59:00.000;1970/01/12 07:11:00.000;Variant 11;11;;;;
543;Test Repair;Tester2;1970/01/12 07:11:00.000;1970/01/12 07:18:00.000;Variant 11;11;true;;2;
543;Inform User;System;1970/01/12 07:27:00.000;1970/01/12 07:27:00.000;Variant 11;11;;;;
543;Archive Repair;System;1970/01/12 07:27:00.000;1970/01/12 07:27:00.000;Variant 11;11;true;;2;
544;Register;System;1970/01/11 22:53:00.000;1970/01/11 22:53:00.000;Variant 6;6;;;;
544;Analyze Defect;Tester2;1970/01/11 22:53:00.000;1970/01/11 23:02:00.000;Variant 6;6;;2;;T2
544;Repair (Simple);SolverS1;1970/01/11 23:11:00.000;1970/01/11 23:17:00.000;Variant 6;6;;;;
544;Test Repair;Tester1;1970/01/11 23:17:00.000;1970/01/11 23:26:00.000;Variant 6;6;false;;1;
544;Inform User;System;1970/01/11 23:28:00.000;1970/01/11 23:28:00.000;Variant 6;6;;;;
544;Restart Repair;System;1970/01/11 23:31:00.000;1970/01/11 23:31:00.000;Variant 6;6;;;;
544;Repair (Simple);SolverS1;1970/01/11 23:31:00.000;1970/01/11 23:36:00.000;Variant 6;6;;;;
544;Test Repair;Tester3;1970/01/11 23:36:00.000;1970/01/11 23:41:00.000;Variant 6;6;false;;2;
544;Restart Repair;System;1970/01/11 23:50:00.000;1970/01/11 23:50:00.000;Variant 6;6;;;;
544;Repair (Simple);SolverS2;1970/01/11 23:50:00.000;1970/01/12 00:02:00.000;Variant 6;6;;;;
544;Test Repair;Tester4;1970/01/12 00:02:00.000;1970/01/12 00:10:00.000;Variant 6;6;true;;3;
544;Archive Repair;System;1970/01/12 00:19:00.000;1970/01/12 00:19:00.000;Variant 6;6;true;;3;
545;Register;System;1970/01/12 06:24:00.000;1970/01/12 06:24:00.000;Variant 3;3;;;;
545;Analyze Defect;Tester5;1970/01/12 06:24:00.000;1970/01/12 06:31:00.000;Variant 3;3;;1;;T3
